year,month,state,EHE
2018,7,TX,12547.7
2018,8,TX,12579.6
2018,9,TX,12592.1
2018,10,TX,12614.2
2018,11,TX,12632.8
2018,12,TX,12658.6
2019,1,TX,12683.4
2019,2,TX,12716.4
2019,3,TX,12728.6
2019,4,TX,12755.5
2019,5,TX,12786.0
2019,6,TX,12811.8
2019,7,TX,12835.0
2019,8,TX,12862.1
2019,9,TX,12878.7
2019,10,TX,12881.6
2019,11,TX,12916.3
2019,12,TX,12920.4
2020,1,TX,12945.9
2020,2,TX,12963.0
2020,3,TX,12909.5
2020,4,TX,11511.3
2020,5,TX,11755.2
2020,6,TX,11989.8
2020,7,TX,11993.5
2020,8,TX,12104.1
2020,9,TX,12173.9
2020,10,TX,12253.0
2020,11,TX,12312.6
2020,12,TX,12360.8
2021,1,TX,12393.7
2021,2,TX,12356.2
2021,3,TX,12497.4
2021,4,TX,12537.1
2021,5,TX,12600.2
2021,6,TX,12668.3
2021,7,TX,12769.7
2021,8,TX,12815.6
2021,9,TX,12863.4
2021,10,TX,13012.4
2021,11,TX,13067.7
2021,12,TX,13143.6
2022,1,TX,13139.3
2022,2,TX,13224.8
2022,3,TX,13277.3
2022,4,TX,13356.1
2022,5,TX,13401.8
2022,6,TX,13417.5
2022,7,TX,13556.4
2022,8,TX,13598.3
2022,9,TX,13641.6
2022,10,TX,13672.7
2022,11,TX,13704.0
2022,12,TX,13729.2
2023,1,TX,13798.9
2023,2,TX,13825.8
2023,3,TX,13861.2
2023,4,TX,13876.7
2023,5,TX,13894.2
2023,6,TX,13937.7
2023,7,TX,13928.8
2023,8,TX,13955.1
2023,9,TX,13983.3
2023,10,TX,13990.8
2023,11,TX,13994.4
2023,12,TX,14019.6
2024,1,TX,14048.7
2024,2,TX,14071.9
2024,3,TX,14090.5
2024,4,TX,14104.6
2024,5,TX,14127.5
2024,6,TX,14130.9
2024,7,TX,14101.3
2024,8,TX,14152.1
2024,9,TX,14175.8
2024,10,TX,14179.9
2024,11,TX,14174.7
2024,12,TX,14208.5
2025,1,TX,14234.1
2025,2,TX,14256.1
2025,3,TX,14282.4
2025,4,TX,14312.7
2025,5,TX,14331.1
2025,6,TX,14325.1
2025,7,TX,14330.1
2025,8,TX,14339.2
2025,9,TX,14335.7
2025,10,TX,14313.7
2025,11,TX,14321.3
2025,12,TX,14341.0
1990,1,UT,712.5
1990,2,UT,712.8
1990,3,UT,715.6
1990,4,UT,720.5
1990,5,UT,721.8
1990,6,UT,724.5
1990,7,UT,725.8
1990,8,UT,728.6
1990,9,UT,732.6
1990,10,UT,735.3
1990,11,UT,736.9
1990,12,UT,738.5
1991,1,UT,740.1
1991,2,UT,742.5
1991,3,UT,744.2
1991,4,UT,742.7
1991,5,UT,744.4
1991,6,UT,747.5
1991,7,UT,749.5
1991,8,UT,751.6
1991,9,UT,752.5
1991,10,UT,753.7
1991,11,UT,755.2
1991,12,UT,754.7
1992,1,UT,758.9
1992,2,UT,761.4
1992,3,UT,763.1
1992,4,UT,763.8
1992,5,UT,768.4
1992,6,UT,768.2
1992,7,UT,771.1
1992,8,UT,774.6
1992,9,UT,775.6
1992,10,UT,779.9
1992,11,UT,783.3
1992,12,UT,784.8
1993,1,UT,790.3
1993,2,UT,793.3
1993,3,UT,797.7
1993,4,UT,802.0
1993,5,UT,805.4
1993,6,UT,810.9
1993,7,UT,814.7
1993,8,UT,818.7
1993,9,UT,821.3
1993,10,UT,828.8
1993,11,UT,830.5
1993,12,UT,835.5
1994,1,UT,840.1
1994,2,UT,842.9
1994,3,UT,847.5
1994,4,UT,850.2
1994,5,UT,856.5
1994,6,UT,860.4
1994,7,UT,865.7
1994,8,UT,868.7
1994,9,UT,873.3
1994,10,UT,876.8
1994,11,UT,881.0
1994,12,UT,885.9
1995,1,UT,887.3
1995,2,UT,892.7
1995,3,UT,897.5
1995,4,UT,899.8
1995,5,UT,901.8
1995,6,UT,905.8
1995,7,UT,909.8
1995,8,UT,914.9
1995,9,UT,921.9
1995,10,UT,924.1
1995,11,UT,926.7
1995,12,UT,932.0
1996,1,UT,937.0
1996,2,UT,939.9
1996,3,UT,942.0
1996,4,UT,945.8
1996,5,UT,950.0
1996,6,UT,954.6
1996,7,UT,957.3
1996,8,UT,961.7
1996,9,UT,963.8
1996,10,UT,967.3
1996,11,UT,972.2
1996,12,UT,974.8
1997,1,UT,976.5
1997,2,UT,981.8
1997,3,UT,986.2
1997,4,UT,987.5
1997,5,UT,992.0
1997,6,UT,992.8
1997,7,UT,997.3
1997,8,UT,997.1
1997,9,UT,1000.3
1997,10,UT,1003.9
1997,11,UT,1007.2
1997,12,UT,1008.7
1998,1,UT,1008.2
1998,2,UT,1013.4
1998,3,UT,1014.6
1998,4,UT,1015.3
1998,5,UT,1020.7
1998,6,UT,1022.9
1998,7,UT,1026.2
1998,8,UT,1028.8
1998,9,UT,1030.5
1998,10,UT,1031.3
1998,11,UT,1033.4
1998,12,UT,1033.7
1999,1,UT,1032.6
1999,2,UT,1037.1
1999,3,UT,1040.1
1999,4,UT,1043.9
1999,5,UT,1044.8
1999,6,UT,1048.6
1999,7,UT,1049.9
1999,8,UT,1052.1
1999,9,UT,1054.6
1999,10,UT,1057.1
1999,11,UT,1059.6
1999,12,UT,1062.9
2000,1,UT,1060.3
2000,2,UT,1065.0
2000,3,UT,1069.0
2000,4,UT,1072.4
2000,5,UT,1074.5
2000,6,UT,1076.0
2000,7,UT,1076.6
2000,8,UT,1077.7
2000,9,UT,1080.6
2000,10,UT,1083.2
2000,11,UT,1083.7
2000,12,UT,1087.2
2001,1,UT,1084.2
2001,2,UT,1084.7
2001,3,UT,1086.7
2001,4,UT,1084.4
2001,5,UT,1084.8
2001,6,UT,1083.6
2001,7,UT,1082.3
2001,8,UT,1082.0
2001,9,UT,1081.1
2001,10,UT,1077.0
2001,11,UT,1074.3
2001,12,UT,1071.1
2002,1,UT,1077.4
2002,2,UT,1081.5
2002,3,UT,1072.9
2002,4,UT,1074.3
2002,5,UT,1071.0
2002,6,UT,1070.1
2002,7,UT,1072.9
2002,8,UT,1070.4
2002,9,UT,1071.7
2002,10,UT,1073.0
2002,11,UT,1073.5
2002,12,UT,1072.0
2003,1,UT,1072.7
2003,2,UT,1071.4
2003,3,UT,1069.5
2003,4,UT,1069.9
2003,5,UT,1068.6
2003,6,UT,1069.8
2003,7,UT,1072.4
2003,8,UT,1074.1
2003,9,UT,1075.4
2003,10,UT,1079.6
2003,11,UT,1082.3
2003,12,UT,1083.8
2004,1,UT,1086.7
2004,2,UT,1090.2
2004,3,UT,1093.2
2004,4,UT,1098.1
2004,5,UT,1100.3
2004,6,UT,1103.8
2004,7,UT,1105.6
2004,8,UT,1107.1
2004,9,UT,1109.7
2004,10,UT,1115.4
2004,11,UT,1120.5
2004,12,UT,1122.5
2005,1,UT,1125.4
2005,2,UT,1130.3
2005,3,UT,1133.2
2005,4,UT,1137.4
2005,5,UT,1140.2
2005,6,UT,1142.4
2005,7,UT,1150.9
2005,8,UT,1156.4
2005,9,UT,1160.2
2005,10,UT,1162.3
2005,11,UT,1168.0
2005,12,UT,1171.6
2006,1,UT,1177.7
2006,2,UT,1183.4
2006,3,UT,1188.9
2006,4,UT,1193.1
2006,5,UT,1197.4
2006,6,UT,1204.3
2006,7,UT,1207.2
2006,8,UT,1212.1
2006,9,UT,1214.3
2006,10,UT,1215.1
2006,11,UT,1223.2
2006,12,UT,1228.0
2007,1,UT,1234.2
2007,2,UT,1239.0
2007,3,UT,1244.9
2007,4,UT,1247.1
2007,5,UT,1251.7
2007,6,UT,1255.5
2007,7,UT,1256.6
2007,8,UT,1258.8
2007,9,UT,1258.1
2007,10,UT,1261.5
2007,11,UT,1264.4
2007,12,UT,1265.5
2008,1,UT,1259.6
2008,2,UT,1260.3
2008,3,UT,1259.4
2008,4,UT,1259.5
2008,5,UT,1256.9
2008,6,UT,1256.2
2008,7,UT,1255.1
2008,8,UT,1255.6
2008,9,UT,1252.5
2008,10,UT,1244.4
2008,11,UT,1237.9
2008,12,UT,1230.9
2009,1,UT,1218.4
2009,2,UT,1210.5
2009,3,UT,1202.4
2009,4,UT,1191.8
2009,5,UT,1189.6
2009,6,UT,1185.9
2009,7,UT,1180.0
2009,8,UT,1179.1
2009,9,UT,1179.4
2009,10,UT,1176.6
2009,11,UT,1176.1
2009,12,UT,1174.4
2010,1,UT,1174.7
2010,2,UT,1173.1
2010,3,UT,1175.6
2010,4,UT,1178.8
2010,5,UT,1182.8
2010,6,UT,1183.0
2010,7,UT,1184.3
2010,8,UT,1184.2
2010,9,UT,1184.2
2010,10,UT,1187.9
2010,11,UT,1189.8
2010,12,UT,1191.7
2011,1,UT,1193.0
2011,2,UT,1195.4
2011,3,UT,1197.7
2011,4,UT,1201.9
2011,5,UT,1201.9
2011,6,UT,1204.5
2011,7,UT,1210.8
2011,8,UT,1213.1
2011,9,UT,1216.2
2011,10,UT,1217.0
2011,11,UT,1218.5
2011,12,UT,1223.5
2012,1,UT,1228.4
2012,2,UT,1231.7
2012,3,UT,1235.8
2012,4,UT,1244.2
2012,5,UT,1250.2
2012,6,UT,1252.3
2012,7,UT,1250.9
2012,8,UT,1254.5
2012,9,UT,1258.8
2012,10,UT,1261.2
2012,11,UT,1267.6
2012,12,UT,1268.5
2013,1,UT,1274.0
2013,2,UT,1277.3
2013,3,UT,1280.2
2013,4,UT,1284.9
2013,5,UT,1286.6
2013,6,UT,1287.1
2013,7,UT,1292.8
2013,8,UT,1293.7
2013,9,UT,1294.8
2013,10,UT,1300.0
2013,11,UT,1304.3
2013,12,UT,1307.8
2014,1,UT,1308.7
2014,2,UT,1312.0
2014,3,UT,1314.0
2014,4,UT,1318.7
2014,5,UT,1321.0
2014,6,UT,1324.3
2014,7,UT,1325.7
2014,8,UT,1331.4
2014,9,UT,1335.8
2014,10,UT,1339.9
2014,11,UT,1345.0
2014,12,UT,1348.0
2015,1,UT,1355.5
2015,2,UT,1360.2
2015,3,UT,1364.9
2015,4,UT,1364.8
2015,5,UT,1371.0
2015,6,UT,1375.6
2015,7,UT,1379.8
2015,8,UT,1383.7
2015,9,UT,1387.6
2015,10,UT,1393.4
2015,11,UT,1396.8
2015,12,UT,1399.6
2016,1,UT,1402.6
2016,2,UT,1408.0
2016,3,UT,1412.7
2016,4,UT,1417.4
2016,5,UT,1420.2
2016,6,UT,1424.2
2016,7,UT,1433.4
2016,8,UT,1433.9
2016,9,UT,1438.6
2016,10,UT,1438.6
2016,11,UT,1439.9
2016,12,UT,1442.1
2017,1,UT,1447.8
2017,2,UT,1450.6
2017,3,UT,1456.6
2017,4,UT,1458.5
2017,5,UT,1460.9
2017,6,UT,1466.4
2017,7,UT,1469.3
2017,8,UT,1472.3
2017,9,UT,1477.0
2017,10,UT,1481.3
2017,11,UT,1485.8
2017,12,UT,1490.6
2018,1,UT,1495.0
2018,2,UT,1501.7
2018,3,UT,1503.6
2018,4,UT,1503.9
2018,5,UT,1507.8
2018,6,UT,1514.6
2018,7,UT,1516.9
2018,8,UT,1521.3
2018,9,UT,1527.2
2018,10,UT,1528.9
2018,11,UT,1532.9
2018,12,UT,1536.0
2019,1,UT,1540.1
2019,2,UT,1541.8
2019,3,UT,1545.7
2019,4,UT,1550.7
2019,5,UT,1555.4
2019,6,UT,1554.0
2019,7,UT,1558.7
2019,8,UT,1562.6
2019,9,UT,1566.7
2019,10,UT,1569.2
2019,11,UT,1572.4
2019,12,UT,1572.1
2020,1,UT,1572.3
2020,2,UT,1572.8
2020,3,UT,1568.1
2020,4,UT,1428.4
2020,5,UT,1474.3
2020,6,UT,1501.6
2020,7,UT,1521.4
2020,8,UT,1535.8
2020,9,UT,1544.8
2020,10,UT,1561.5
2020,11,UT,1567.8
2020,12,UT,1572.8
2021,1,UT,1580.8
2021,2,UT,1585.5
2021,3,UT,1591.3
2021,4,UT,1599.0
2021,5,UT,1604.0
2021,6,UT,1612.6
2021,7,UT,1622.6
2021,8,UT,1624.0
2021,9,UT,1620.9
2021,10,UT,1633.8
2021,11,UT,1639.2
2021,12,UT,1645.5
2022,1,UT,1651.7
2022,2,UT,1659.7
2022,3,UT,1665.3
2022,4,UT,1674.1
2022,5,UT,1676.4
2022,6,UT,1678.8
2022,7,UT,1689.7
2022,8,UT,1691.3
2022,9,UT,1693.5
2022,10,UT,1694.9
2022,11,UT,1700.8
2022,12,UT,1701.9
2023,1,UT,1707.2
2023,2,UT,1708.8
2023,3,UT,1708.7
2023,4,UT,1714.8
2023,5,UT,1719.3
2023,6,UT,1727.9
2023,7,UT,1723.0
2023,8,UT,1723.6
2023,9,UT,1729.5
2023,10,UT,1729.3
2023,11,UT,1728.9
2023,12,UT,1734.6
2024,1,UT,1733.3
2024,2,UT,1734.0
2024,3,UT,1739.5
2024,4,UT,1741.2
2024,5,UT,1739.4
2024,6,UT,1741.3
2024,7,UT,1740.0
2024,8,UT,1744.7
2024,9,UT,1749.8
2024,10,UT,1757.1
2024,11,UT,1758.9
2024,12,UT,1764.0
2025,1,UT,1769.6
2025,2,UT,1770.4
2025,3,UT,1774.8
2025,4,UT,1777.3
2025,5,UT,1778.7
2025,6,UT,1771.1
2025,7,UT,1766.8
2025,8,UT,1775.9
2025,9,UT,1779.3
2025,10,UT,1775.7
2025,11,UT,1779.9
2025,12,UT,1784.6
1990,1,VT,261.5
1990,2,VT,260.3
1990,3,VT,260.1
1990,4,VT,260.1
1990,5,VT,260.7
1990,6,VT,259.7
1990,7,VT,258.6
1990,8,VT,258.0
1990,9,VT,255.3
1990,10,VT,254.3
1990,11,VT,252.7
1990,12,VT,253.1
1991,1,VT,251.2
1991,2,VT,249.1
1991,3,VT,248.5
1991,4,VT,248.7
1991,5,VT,248.6
1991,6,VT,248.4
1991,7,VT,249.7
1991,8,VT,250.1
1991,9,VT,249.1
1991,10,VT,249.4
1991,11,VT,249.5
1991,12,VT,249.7
1992,1,VT,248.6
1992,2,VT,250.1
1992,3,VT,250.1
1992,4,VT,250.4
1992,5,VT,250.2
1992,6,VT,250.3
1992,7,VT,251.4
1992,8,VT,252.0
1992,9,VT,253.1
1992,10,VT,253.1
1992,11,VT,254.0
1992,12,VT,253.5
1993,1,VT,255.3
1993,2,VT,255.2
1993,3,VT,254.8
1993,4,VT,255.8
1993,5,VT,256.3
1993,6,VT,258.4
1993,7,VT,257.3
1993,8,VT,258.3
1993,9,VT,259.0
1993,10,VT,259.7
1993,11,VT,260.4
1993,12,VT,260.2
1994,1,VT,260.1
1994,2,VT,261.0
1994,3,VT,263.1
1994,4,VT,262.2
1994,5,VT,263.6
1994,6,VT,264.1
1994,7,VT,264.2
1994,8,VT,264.4
1994,9,VT,265.1
1994,10,VT,265.8
1994,11,VT,267.0
1994,12,VT,268.5
1995,1,VT,268.3
1995,2,VT,269.0
1995,3,VT,270.1
1995,4,VT,270.0
1995,5,VT,269.2
1995,6,VT,268.9
1995,7,VT,270.3
1995,8,VT,270.9
1995,9,VT,271.6
1995,10,VT,272.0
1995,11,VT,272.1
1995,12,VT,272.6
1996,1,VT,273.7
1996,2,VT,274.3
1996,3,VT,273.9
1996,4,VT,275.1
1996,5,VT,275.7
1996,6,VT,275.6
1996,7,VT,274.0
1996,8,VT,275.1
1996,9,VT,276.1
1996,10,VT,276.3
1996,11,VT,276.4
1996,12,VT,277.3
1997,1,VT,276.6
1997,2,VT,277.2
1997,3,VT,276.9
1997,4,VT,278.1
1997,5,VT,278.5
1997,6,VT,279.4
1997,7,VT,280.4
1997,8,VT,280.2
1997,9,VT,280.6
1997,10,VT,281.8
1997,11,VT,281.8
1997,12,VT,283.2
1998,1,VT,282.3
1998,2,VT,283.8
1998,3,VT,284.2
1998,4,VT,285.3
1998,5,VT,285.4
1998,6,VT,285.4
1998,7,VT,285.6
1998,8,VT,285.9
1998,9,VT,286.3
1998,10,VT,284.8
1998,11,VT,285.9
1998,12,VT,286.4
1999,1,VT,288.0
1999,2,VT,288.4
1999,3,VT,289.3
1999,4,VT,291.1
1999,5,VT,290.8
1999,6,VT,290.7
1999,7,VT,292.6
1999,8,VT,292.4
1999,9,VT,292.2
1999,10,VT,294.4
1999,11,VT,295.9
1999,12,VT,295.2
2000,1,VT,295.9
2000,2,VT,296.6
2000,3,VT,299.2
2000,4,VT,296.9
2000,5,VT,298.4
2000,6,VT,298.7
2000,7,VT,298.9
2000,8,VT,299.2
2000,9,VT,299.5
2000,10,VT,300.4
2000,11,VT,300.6
2000,12,VT,302.3
2001,1,VT,303.4
2001,2,VT,303.2
2001,3,VT,302.5
2001,4,VT,303.3
2001,5,VT,302.3
2001,6,VT,303.0
2001,7,VT,303.1
2001,8,VT,302.1
2001,9,VT,301.7
2001,10,VT,301.6
2001,11,VT,301.2
2001,12,VT,299.5
2002,1,VT,300.8
2002,2,VT,299.9
2002,3,VT,300.1
2002,4,VT,301.2
2002,5,VT,300.1
2002,6,VT,300.6
2002,7,VT,299.2
2002,8,VT,298.7
2002,9,VT,298.5
2002,10,VT,299.0
2002,11,VT,298.3
2002,12,VT,297.8
2003,1,VT,299.6
2003,2,VT,298.0
2003,3,VT,298.1
2003,4,VT,297.7
2003,5,VT,298.7
2003,6,VT,299.6
2003,7,VT,299.6
2003,8,VT,299.6
2003,9,VT,299.2
2003,10,VT,299.9
2003,11,VT,300.6
2003,12,VT,301.5
2004,1,VT,301.1
2004,2,VT,300.9
2004,3,VT,301.7
2004,4,VT,302.3
2004,5,VT,303.1
2004,6,VT,303.3
2004,7,VT,303.8
2004,8,VT,304.2
2004,9,VT,304.9
2004,10,VT,304.5
2004,11,VT,304.4
2004,12,VT,304.1
2005,1,VT,304.5
2005,2,VT,304.5
2005,3,VT,305.2
2005,4,VT,305.8
2005,5,VT,305.5
2005,6,VT,304.7
2005,7,VT,306.3
2005,8,VT,306.7
2005,9,VT,306.2
2005,10,VT,305.5
2005,11,VT,305.9
2005,12,VT,307.3
2006,1,VT,307.1
2006,2,VT,307.6
2006,3,VT,307.8
2006,4,VT,307.5
2006,5,VT,307.2
2006,6,VT,307.9
2006,7,VT,307.6
2006,8,VT,308.0
2006,9,VT,308.6
2006,10,VT,308.6
2006,11,VT,309.4
2006,12,VT,308.2
2007,1,VT,308.2
2007,2,VT,308.1
2007,3,VT,308.7
2007,4,VT,307.9
2007,5,VT,308.6
2007,6,VT,309.8
2007,7,VT,309.2
2007,8,VT,308.3
2007,9,VT,308.2
2007,10,VT,307.7
2007,11,VT,308.3
2007,12,VT,308.7
2008,1,VT,309.0
2008,2,VT,309.3
2008,3,VT,308.7
2008,4,VT,309.3
2008,5,VT,309.2
2008,6,VT,307.7
2008,7,VT,307.3
2008,8,VT,306.6
2008,9,VT,306.7
2008,10,VT,305.9
2008,11,VT,305.5
2008,12,VT,303.6
2009,1,VT,301.5
2009,2,VT,300.8
2009,3,VT,299.2
2009,4,VT,297.3
2009,5,VT,298.3
2009,6,VT,296.6
2009,7,VT,295.3
2009,8,VT,296.8
2009,9,VT,295.2
2009,10,VT,295.7
2009,11,VT,296.0
2009,12,VT,295.5
2010,1,VT,296.1
2010,2,VT,295.6
2010,3,VT,296.5
2010,4,VT,299.0
2010,5,VT,298.1
2010,6,VT,297.6
2010,7,VT,299.6
2010,8,VT,298.5
2010,9,VT,298.8
2010,10,VT,301.0
2010,11,VT,299.3
2010,12,VT,298.5
2011,1,VT,299.3
2011,2,VT,299.2
2011,3,VT,299.8
2011,4,VT,299.4
2011,5,VT,300.7
2011,6,VT,300.2
2011,7,VT,300.3
2011,8,VT,301.8
2011,9,VT,302.0
2011,10,VT,302.1
2011,11,VT,302.1
2011,12,VT,303.2
2012,1,VT,303.3
2012,2,VT,304.0
2012,3,VT,305.1
2012,4,VT,303.5
2012,5,VT,305.1
2012,6,VT,304.4
2012,7,VT,304.9
2012,8,VT,305.3
2012,9,VT,305.5
2012,10,VT,304.3
2012,11,VT,305.1
2012,12,VT,305.7
2013,1,VT,305.9
2013,2,VT,306.0
2013,3,VT,306.9
2013,4,VT,307.5
2013,5,VT,306.1
2013,6,VT,306.7
2013,7,VT,305.3
2013,8,VT,306.8
2013,9,VT,306.3
2013,10,VT,307.4
2013,11,VT,308.2
2013,12,VT,308.3
2014,1,VT,308.5
2014,2,VT,308.5
2014,3,VT,309.3
2014,4,VT,308.2
2014,5,VT,309.5
2014,6,VT,310.2
2014,7,VT,309.6
2014,8,VT,310.8
2014,9,VT,310.1
2014,10,VT,310.0
2014,11,VT,311.1
2014,12,VT,310.4
2015,1,VT,312.4
2015,2,VT,311.8
2015,3,VT,312.1
2015,4,VT,312.0
2015,5,VT,313.3
2015,6,VT,312.8
2015,7,VT,311.6
2015,8,VT,311.9
2015,9,VT,312.2
2015,10,VT,313.0
2015,11,VT,312.9
2015,12,VT,312.3
2016,1,VT,312.4
2016,2,VT,312.5
2016,3,VT,312.5
2016,4,VT,312.1
2016,5,VT,313.5
2016,6,VT,312.8
2016,7,VT,314.6
2016,8,VT,313.3
2016,9,VT,314.5
2016,10,VT,313.9
2016,11,VT,313.7
2016,12,VT,313.8
2017,1,VT,314.9
2017,2,VT,313.1
2017,3,VT,314.3
2017,4,VT,315.0
2017,5,VT,314.9
2017,6,VT,316.7
2017,7,VT,314.9
2017,8,VT,315.5
2017,9,VT,315.3
2017,10,VT,315.1
2017,11,VT,315.7
2017,12,VT,316.5
2018,1,VT,314.0
2018,2,VT,315.7
2018,3,VT,315.8
2018,4,VT,315.1
2018,5,VT,315.3
2018,6,VT,315.7
2018,7,VT,317.5
2018,8,VT,317.1
2018,9,VT,316.2
2018,10,VT,316.5
2018,11,VT,316.8
2018,12,VT,316.8
2019,1,VT,316.3
2019,2,VT,316.8
2019,3,VT,318.8
2019,4,VT,316.6
2019,5,VT,316.3
2019,6,VT,317.2
2019,7,VT,315.5
2019,8,VT,315.6
2019,9,VT,315.8
2019,10,VT,315.5
2019,11,VT,315.9
2019,12,VT,316.0
2020,1,VT,316.5
2020,2,VT,315.6
2020,3,VT,312.6
2020,4,VT,248.9
2020,5,VT,262.7
2020,6,VT,273.3
2020,7,VT,277.7
2020,8,VT,283.4
2020,9,VT,289.0
2020,10,VT,290.1
2020,11,VT,289.0
2020,12,VT,285.4
2021,1,VT,286.5
2021,2,VT,287.6
2021,3,VT,289.0
2021,4,VT,293.7
2021,5,VT,294.6
2021,6,VT,295.0
2021,7,VT,297.8
2021,8,VT,297.8
2021,9,VT,296.9
2021,10,VT,299.4
2021,11,VT,299.4
2021,12,VT,299.8
2022,1,VT,300.2
2022,2,VT,301.1
2022,3,VT,302.3
2022,4,VT,304.9
2022,5,VT,303.6
2022,6,VT,304.0
2022,7,VT,306.8
2022,8,VT,305.6
2022,9,VT,305.4
2022,10,VT,305.9
2022,11,VT,307.4
2022,12,VT,305.5
2023,1,VT,309.3
2023,2,VT,308.9
2023,3,VT,309.3
2023,4,VT,310.0
2023,5,VT,309.3
2023,6,VT,311.9
2023,7,VT,310.1
2023,8,VT,309.5
2023,9,VT,310.9
2023,10,VT,310.6
2023,11,VT,310.9
2023,12,VT,310.8
2024,1,VT,311.8
2024,2,VT,311.4
2024,3,VT,311.7
2024,4,VT,311.0
2024,5,VT,311.4
2024,6,VT,311.4
2024,7,VT,311.9
2024,8,VT,313.1
2024,9,VT,312.1
2024,10,VT,311.8
2024,11,VT,311.7
2024,12,VT,311.2
2025,1,VT,312.7
2025,2,VT,313.2
2025,3,VT,314.3
2025,4,VT,313.7
2025,5,VT,314.1
2025,6,VT,314.1
2025,7,VT,313.8
2025,8,VT,314.6
2025,9,VT,315.0
2025,10,VT,313.9
2025,11,VT,313.7
2025,12,VT,314.2
1990,1,VA,2902.1
1990,2,VA,2908.1
1990,3,VA,2911.5
1990,4,VA,2907.0
1990,5,VA,2907.0
1990,6,VA,2903.3
1990,7,VA,2898.7
1990,8,VA,2897.5
1990,9,VA,2894.2
1990,10,VA,2876.9
1990,11,VA,2872.8
1990,12,VA,2868.0
1991,1,VA,2857.2
1991,2,VA,2838.3
1991,3,VA,2835.0
1991,4,VA,2829.0
1991,5,VA,2828.5
1991,6,VA,2829.3
1991,7,VA,2818.6
1991,8,VA,2822.7
1991,9,VA,2824.7
1991,10,VA,2825.0
1991,11,VA,2824.6
1991,12,VA,2827.2
1992,1,VA,2831.1
1992,2,VA,2833.2
1992,3,VA,2832.4
1992,4,VA,2834.3
1992,5,VA,2840.3
1992,6,VA,2840.7
1992,7,VA,2850.1
1992,8,VA,2852.8
1992,9,VA,2853.9
1992,10,VA,2865.7
1992,11,VA,2870.7
1992,12,VA,2874.0
1993,1,VA,2885.4
1993,2,VA,2898.9
1993,3,VA,2888.5
1993,4,VA,2898.6
1993,5,VA,2910.1
1993,6,VA,2913.9
1993,7,VA,2923.8
1993,8,VA,2928.4
1993,9,VA,2933.8
1993,10,VA,2946.0
1993,11,VA,2948.6
1993,12,VA,2955.7
1994,1,VA,2957.3
1994,2,VA,2956.8
1994,3,VA,2971.5
1994,4,VA,2984.2
1994,5,VA,2992.2
1994,6,VA,2999.7
1994,7,VA,3011.6
1994,8,VA,3021.5
1994,9,VA,3028.2
1994,10,VA,3031.4
1994,11,VA,3039.6
1994,12,VA,3047.5
1995,1,VA,3059.5
1995,2,VA,3057.8
1995,3,VA,3064.4
1995,4,VA,3064.8
1995,5,VA,3064.7
1995,6,VA,3071.0
1995,7,VA,3071.0
1995,8,VA,3073.6
1995,9,VA,3077.7
1995,10,VA,3080.9
1995,11,VA,3084.9
1995,12,VA,3093.2
1996,1,VA,3077.1
1996,2,VA,3100.8
1996,3,VA,3111.8
1996,4,VA,3116.7
1996,5,VA,3123.4
1996,6,VA,3131.2
1996,7,VA,3142.7
1996,8,VA,3150.4
1996,9,VA,3156.0
1996,10,VA,3171.2
1996,11,VA,3181.6
1996,12,VA,3184.5
1997,1,VA,3200.1
1997,2,VA,3208.0
1997,3,VA,3215.6
1997,4,VA,3216.4
1997,5,VA,3223.8
1997,6,VA,3227.7
1997,7,VA,3234.9
1997,8,VA,3234.8
1997,9,VA,3245.7
1997,10,VA,3257.8
1997,11,VA,3264.9
1997,12,VA,3274.2
1998,1,VA,3268.7
1998,2,VA,3279.2
1998,3,VA,3280.8
1998,4,VA,3291.3
1998,5,VA,3309.8
1998,6,VA,3319.0
1998,7,VA,3324.2
1998,8,VA,3334.9
1998,9,VA,3352.8
1998,10,VA,3348.7
1998,11,VA,3359.6
1998,12,VA,3370.6
1999,1,VA,3370.3
1999,2,VA,3386.7
1999,3,VA,3385.5
1999,4,VA,3395.5
1999,5,VA,3398.4
1999,6,VA,3410.3
1999,7,VA,3409.5
1999,8,VA,3418.6
1999,9,VA,3427.0
1999,10,VA,3444.6
1999,11,VA,3452.4
1999,12,VA,3461.7
2000,1,VA,3474.1
2000,2,VA,3477.5
2000,3,VA,3495.8
2000,4,VA,3500.8
2000,5,VA,3511.9
2000,6,VA,3519.6
2000,7,VA,3520.9
2000,8,VA,3525.3
2000,9,VA,3538.5
2000,10,VA,3549.3
2000,11,VA,3556.5
2000,12,VA,3559.7
2001,1,VA,3534.0
2001,2,VA,3534.7
2001,3,VA,3537.8
2001,4,VA,3528.9
2001,5,VA,3529.0
2001,6,VA,3528.0
2001,7,VA,3530.0
2001,8,VA,3525.8
2001,9,VA,3516.5
2001,10,VA,3501.7
2001,11,VA,3498.0
2001,12,VA,3495.0
2002,1,VA,3495.7
2002,2,VA,3498.7
2002,3,VA,3498.4
2002,4,VA,3500.5
2002,5,VA,3502.4
2002,6,VA,3504.0
2002,7,VA,3498.7
2002,8,VA,3499.7
2002,9,VA,3498.6
2002,10,VA,3498.6
2002,11,VA,3497.5
2002,12,VA,3496.9
2003,1,VA,3494.6
2003,2,VA,3490.9
2003,3,VA,3487.9
2003,4,VA,3486.7
2003,5,VA,3493.0
2003,6,VA,3490.9
