year,month,state,crime_rate
1992,7,IN,19312.0
1992,7,KS,11752.0
1992,7,KY,
1992,7,LA,22479.0
1992,7,MA,19523.0
1992,7,MD,27519.0
1992,7,ME,4027.0
1992,7,MI,47186.0
1992,7,MN,14173.0
1992,7,MO,22916.0
1992,7,MS,6808.0
1992,7,MT,3457.0
1992,7,NC,34765.0
1992,7,ND,1953.0
1992,7,NE,6821.0
1992,7,NH,2840.0
1992,7,NJ,37026.0
1992,7,NM,7258.0
1992,7,NV,6546.0
1992,7,NY,96237.0
1992,7,OH,40809.0
1992,7,OK,16766.0
1992,7,OR,15035.0
1992,7,PA,34728.0
1992,7,RI,3938.0
1992,7,SC,19948.0
1992,7,SD,1857.0
1992,7,TN,21130.0
1992,7,TX,116210.0
1992,7,UT,9869.0
1992,7,VA,24943.0
1992,7,VT,1622.0
1992,7,WA,28304.0
1992,7,WI,20741.0
1992,7,WV,4152.0
1992,7,WY,2126.0
1992,8,AK,2377.0
1992,8,AL,78.0
1992,8,AR,11030.0
1992,8,AZ,23115.0
1992,8,CA,177760.0
1992,8,CO,17695.0
1992,8,CT,15800.0
1992,8,DC,5989.0
1992,8,DE,1167.0
1992,8,FL,94559.0
1992,8,GA,37245.0
1992,8,HI,5989.0
1992,8,IA,6554.0
1992,8,ID,1389.0
1992,8,IL,58154.0
1992,8,IN,19214.0
1992,8,KS,12738.0
1992,8,KY,
1992,8,LA,21941.0
1992,8,MA,20091.0
1992,8,MD,28188.0
1992,8,ME,4220.0
1992,8,MI,49429.0
1992,8,MN,14023.0
1992,8,MO,23166.0
1992,8,MS,6998.0
1992,8,MT,2588.0
1992,8,NC,35825.0
1992,8,ND,1902.0
1992,8,NE,6489.0
1992,8,NH,3163.0
1992,8,NJ,37218.0
1992,8,NM,6840.0
1992,8,NV,6372.0
1992,8,NY,96004.0
1992,8,OH,40703.0
1992,8,OK,16468.0
1992,8,OR,15549.0
1992,8,PA,34364.0
1992,8,RI,4175.0
1992,8,SC,19410.0
1992,8,SD,1894.0
1992,8,TN,20872.0
1992,8,TX,112803.0
1992,8,UT,9545.0
1992,8,VA,25794.0
1992,8,VT,1405.0
1992,8,WA,29176.0
1992,8,WI,20503.0
1992,8,WV,4385.0
1992,8,WY,2063.0
1992,9,AK,4109.0
1992,9,AL,22276.0
1992,9,AR,9417.0
1992,9,AZ,21952.0
1992,9,CA,167427.0
1992,9,CO,16407.0
1992,9,CT,14844.0
1992,9,DC,5964.0
1992,9,DE,1641.0
1992,9,FL,90508.0
1992,9,GA,37158.0
1992,9,HI,5707.0
1992,9,IA,6070.0
1992,9,ID,2952.0
1992,9,IL,56501.0
1992,9,IN,17734.0
1992,9,KS,11109.0
1992,9,KY,12145.0
1992,9,LA,21282.0
1992,9,MA,18386.0
1992,9,MD,25441.0
1992,9,ME,3580.0
1992,9,MI,44569.0
1992,9,MN,23082.0
1992,9,MO,21151.0
1992,9,MS,6783.0
1992,9,MT,3004.0
1992,9,NC,33797.0
1992,9,ND,1603.0
1992,9,NE,3846.0
1992,9,NH,2909.0
1992,9,NJ,33793.0
1992,9,NM,6290.0
1992,9,NV,6352.0
1992,9,NY,90946.0
1992,9,OH,37049.0
1992,9,OK,14806.0
1992,9,OR,14705.0
1992,9,PA,31621.0
1992,9,RI,3820.0
1992,9,SC,17986.0
1992,9,SD,1731.0
1992,9,TN,19443.0
1992,9,TX,104169.0
1992,9,UT,8840.0
1992,9,VA,22868.0
1992,9,VT,1329.0
1992,9,WA,26257.0
1992,9,WI,17884.0
1992,9,WV,3990.0
1992,9,WY,1843.0
1992,10,AK,1931.0
1992,10,AL,76.0
1992,10,AR,9519.0
1992,10,AZ,22433.0
1992,10,CA,172441.0
1992,10,CO,16881.0
1992,10,CT,14919.0
1992,10,DC,5605.0
1992,10,DE,1751.0
1992,10,FL,92202.0
1992,10,GA,35367.0
1992,10,HI,5915.0
1992,10,IA,6344.0
1992,10,ID,1217.0
1992,10,IL,53860.0
1992,10,IN,19197.0
1992,10,KS,11470.0
1992,10,KY,
1992,10,LA,19827.0
1992,10,MA,18972.0
1992,10,MD,26100.0
1992,10,ME,3935.0
1992,10,MI,45297.0
1992,10,MN,13489.0
1992,10,MO,21206.0
1992,10,MS,6684.0
1992,10,MT,2434.0
1992,10,NC,33113.0
1992,10,ND,1525.0
1992,10,NE,3848.0
1992,10,NH,2718.0
1992,10,NJ,34035.0
1992,10,NM,5377.0
1992,10,NV,6512.0
1992,10,NY,92549.0
1992,10,OH,38556.0
1992,10,OK,14925.0
1992,10,OR,15050.0
1992,10,PA,32773.0
1992,10,RI,4071.0
1992,10,SC,18636.0
1992,10,SD,1693.0
1992,10,TN,18797.0
1992,10,TX,103012.0
1992,10,UT,8267.0
1992,10,VA,23368.0
1992,10,VT,1038.0
1992,10,WA,26998.0
1992,10,WI,19847.0
1992,10,WV,4099.0
1992,10,WY,1805.0
1992,11,AK,1771.0
1992,11,AL,58.0
1992,11,AR,9050.0
1992,11,AZ,20986.0
1992,11,CA,166864.0
1992,11,CO,14824.0
1992,11,CT,13513.0
1992,11,DC,4675.0
1992,11,DE,1618.0
1992,11,FL,90211.0
1992,11,GA,31721.0
1992,11,HI,5774.0
1992,11,IA,5581.0
1992,11,ID,939.0
1992,11,IL,48234.0
1992,11,IN,18324.0
1992,11,KS,10233.0
1992,11,KY,
1992,11,LA,19149.0
1992,11,MA,17538.0
1992,11,MD,24358.0
1992,11,ME,3347.0
1992,11,MI,42534.0
1992,11,MN,10883.0
1992,11,MO,20424.0
1992,11,MS,6212.0
1992,11,MT,2636.0
1992,11,NC,32214.0
1992,11,ND,1220.0
1992,11,NE,3140.0
1992,11,NH,2364.0
1992,11,NJ,30218.0
1992,11,NM,5866.0
1992,11,NV,6441.0
1992,11,NY,84733.0
1992,11,OH,36707.0
1992,11,OK,13729.0
1992,11,OR,14900.0
1992,11,PA,32680.0
1992,11,RI,3721.0
1992,11,SC,17626.0
1992,11,SD,1451.0
1992,11,TN,18322.0
1992,11,TX,96324.0
1992,11,UT,7604.0
1992,11,VA,22255.0
1992,11,VT,998.0
1992,11,WA,25165.0
1992,11,WI,17603.0
1992,11,WV,4052.0
1992,11,WY,1409.0
1992,12,AK,4719.0
1992,12,AL,125423.0
1992,12,AR,9553.0
1992,12,AZ,22247.0
1992,12,CA,172478.0
1992,12,CO,16032.0
1992,12,CT,12657.0
1992,12,DC,5755.0
1992,12,DE,1363.0
1992,12,FL,97722.0
1992,12,GA,33532.0
1992,12,HI,6131.0
1992,12,IA,5254.0
1992,12,ID,24662.0
1992,12,IL,50173.0
1992,12,IN,18380.0
1992,12,KS,10979.0
1992,12,KY,89203.0
1992,12,LA,20119.0
1992,12,MA,34535.0
1992,12,MD,26220.0
1992,12,ME,3506.0
1992,12,MI,41439.0
1992,12,MN,42598.0
1992,12,MO,20914.0
1992,12,MS,8825.0
1992,12,MT,2518.0
1992,12,NC,33258.0
1992,12,ND,1298.0
1992,12,NE,3219.0
1992,12,NH,2270.0
1992,12,NJ,30554.0
1992,12,NM,6545.0
1992,12,NV,6578.0
1992,12,NY,85608.0
1992,12,OH,37785.0
1992,12,OK,14519.0
1992,12,OR,14892.0
1992,12,PA,29974.0
1992,12,RI,3612.0
1992,12,SC,18384.0
1992,12,SD,1310.0
1992,12,TN,19870.0
1992,12,TX,100005.0
1992,12,UT,7368.0
1992,12,VA,22436.0
1992,12,VT,871.0
1992,12,WA,24213.0
1992,12,WI,16901.0
1992,12,WV,3956.0
1992,12,WY,1444.0
1993,1,AK,1384.0
1993,1,AL,4181.0
1993,1,AR,8864.0
1993,1,AZ,23211.0
1993,1,CA,176505.0
1993,1,CO,16459.0
1993,1,CT,12527.0
1993,1,DC,
1993,1,DE,2910.0
1993,1,FL,92704.0
1993,1,GA,34063.0
1993,1,HI,5939.0
1993,1,IA,5421.0
1993,1,ID,2353.0
1993,1,IL,30493.0
1993,1,IN,15766.0
1993,1,KS,4482.0
1993,1,KY,10155.0
1993,1,LA,20655.0
1993,1,MA,18948.0
1993,1,MD,24837.0
1993,1,ME,2741.0
1993,1,MI,39058.0
1993,1,MN,9138.0
1993,1,MO,18597.0
1993,1,MS,6284.0
1993,1,MT,846.0
1993,1,NC,32047.0
1993,1,ND,1151.0
1993,1,NE,4349.0
1993,1,NH,2164.0
1993,1,NJ,30238.0
1993,1,NM,5644.0
1993,1,NV,6477.0
1993,1,NY,79498.0
1993,1,OH,32723.0
1993,1,OK,13006.0
1993,1,OR,13782.0
1993,1,PA,30160.0
1993,1,RI,3312.0
1993,1,SC,17933.0
1993,1,SD,1171.0
1993,1,TN,19091.0
1993,1,TX,97418.0
1993,1,UT,6227.0
1993,1,VA,22003.0
1993,1,VT,2.0
1993,1,WA,23474.0
1993,1,WI,14700.0
1993,1,WV,3955.0
1993,1,WY,1306.0
1993,2,AK,1238.0
1993,2,AL,3480.0
1993,2,AR,7599.0
1993,2,AZ,20092.0
1993,2,CA,159722.0
1993,2,CO,14245.0
1993,2,CT,9906.0
1993,2,DC,
1993,2,DE,2428.0
1993,2,FL,82532.0
1993,2,GA,29120.0
1993,2,HI,5659.0
1993,2,IA,4966.0
1993,2,ID,2313.0
1993,2,IL,25120.0
1993,2,IN,12808.0
1993,2,KS,4250.0
1993,2,KY,8154.0
1993,2,LA,18322.0
1993,2,MA,16452.0
1993,2,MD,20108.0
1993,2,ME,2192.0
1993,2,MI,32144.0
1993,2,MN,8450.0
1993,2,MO,15910.0
1993,2,MS,5168.0
1993,2,MT,709.0
1993,2,NC,25925.0
1993,2,ND,1104.0
1993,2,NE,4000.0
1993,2,NH,1855.0
1993,2,NJ,24128.0
1993,2,NM,5925.0
1993,2,NV,6001.0
1993,2,NY,63288.0
1993,2,OH,26124.0
1993,2,OK,11694.0
1993,2,OR,13028.0
1993,2,PA,27314.0
1993,2,RI,2920.0
1993,2,SC,14586.0
1993,2,SD,1063.0
1993,2,TN,16094.0
1993,2,TX,84953.0
1993,2,UT,6597.0
1993,2,VA,18392.0
1993,2,VT,
1993,2,WA,23158.0
1993,2,WI,13167.0
1993,2,WV,3324.0
1993,2,WY,1185.0
1993,3,AK,1520.0
1993,3,AL,11646.0
1993,3,AR,9208.0
1993,3,AZ,23046.0
1993,3,CA,180832.0
1993,3,CO,16901.0
1993,3,CT,11296.0
1993,3,DC,17030.0
1993,3,DE,2531.0
1993,3,FL,94318.0
1993,3,GA,33501.0
1993,3,HI,6619.0
1993,3,IA,7120.0
1993,3,ID,4865.0
1993,3,IL,29203.0
1993,3,IN,15813.0
1993,3,KS,4939.0
1993,3,KY,9915.0
1993,3,LA,20855.0
1993,3,MA,18302.0
1993,3,MD,22379.0
1993,3,ME,2494.0
1993,3,MI,38792.0
1993,3,MN,24882.0
1993,3,MO,20748.0
1993,3,MS,6235.0
1993,3,MT,984.0
1993,3,NC,29797.0
1993,3,ND,1324.0
1993,3,NE,5036.0
1993,3,NH,1973.0
1993,3,NJ,28026.0
1993,3,NM,5447.0
1993,3,NV,6259.0
1993,3,NY,83983.0
1993,3,OH,32321.0
1993,3,OK,13873.0
1993,3,OR,14754.0
1993,3,PA,28496.0
1993,3,RI,3381.0
1993,3,SC,16836.0
1993,3,SD,1517.0
1993,3,TN,19486.0
1993,3,TX,97269.0
1993,3,UT,8676.0
1993,3,VA,20093.0
1993,3,VT,
1993,3,WA,26533.0
1993,3,WI,15431.0
1993,3,WV,3514.0
1993,3,WY,1610.0
1993,4,AK,1470.0
1993,4,AL,4117.0
1993,4,AR,9161.0
1993,4,AZ,23088.0
1993,4,CA,168005.0
1993,4,CO,15791.0
1993,4,CT,12129.0
1993,4,DC,
1993,4,DE,2652.0
1993,4,FL,89688.0
1993,4,GA,32795.0
1993,4,HI,6469.0
1993,4,IA,6451.0
1993,4,ID,2796.0
1993,4,IL,30268.0
1993,4,IN,16415.0
1993,4,KS,4621.0
1993,4,KY,9695.0
1993,4,LA,19441.0
1993,4,MA,19926.0
1993,4,MD,23857.0
1993,4,ME,3044.0
1993,4,MI,39884.0
1993,4,MN,10628.0
1993,4,MO,19649.0
1993,4,MS,6309.0
1993,4,MT,1002.0
1993,4,NC,30788.0
1993,4,ND,1517.0
1993,4,NE,5250.0
1993,4,NH,2362.0
1993,4,NJ,30168.0
1993,4,NM,5751.0
1993,4,NV,6069.0
1993,4,NY,78245.0
1993,4,OH,32604.0
1993,4,OK,13368.0
1993,4,OR,13849.0
1993,4,PA,27729.0
1993,4,RI,3708.0
1993,4,SC,17012.0
1993,4,SD,1565.0
1993,4,TN,19560.0
1993,4,TX,94964.0
1993,4,UT,7786.0
1993,4,VA,21026.0
1993,4,VT,
1993,4,WA,26133.0
1993,4,WI,16043.0
1993,4,WV,3849.0
1993,4,WY,1620.0
1993,5,AK,1656.0
1993,5,AL,4324.0
1993,5,AR,9854.0
1993,5,AZ,23391.0
1993,5,CA,168402.0
1993,5,CO,16464.0
1993,5,CT,12891.0
1993,5,DC,
1993,5,DE,3148.0
1993,5,FL,90985.0
1993,5,GA,37654.0
1993,5,HI,6196.0
1993,5,IA,7085.0
1993,5,ID,3111.0
1993,5,IL,31960.0
1993,5,IN,16924.0
1993,5,KS,4945.0
1993,5,KY,9920.0
1993,5,LA,19127.0
1993,5,MA,20980.0
1993,5,MD,24996.0
1993,5,ME,3585.0
1993,5,MI,41282.0
1993,5,MN,11689.0
1993,5,MO,20394.0
1993,5,MS,6553.0
1993,5,MT,1116.0
1993,5,NC,32022.0
1993,5,ND,1597.0
1993,5,NE,5542.0
1993,5,NH,2579.0
1993,5,NJ,31755.0
1993,5,NM,5637.0
1993,5,NV,6922.0
1993,5,NY,80557.0
1993,5,OH,33150.0
1993,5,OK,14292.0
1993,5,OR,14569.0
1993,5,PA,28759.0
1993,5,RI,3767.0
1993,5,SC,17836.0
1993,5,SD,1622.0
1993,5,TN,20104.0
1993,5,TX,99727.0
1993,5,UT,8040.0
1993,5,VA,22135.0
1993,5,VT,
1993,5,WA,26501.0
1993,5,WI,17813.0
1993,5,WV,3785.0
1993,5,WY,1680.0
1993,6,AK,1786.0
1993,6,AL,12359.0
1993,6,AR,10256.0
1993,6,AZ,23772.0
1993,6,CA,167531.0
1993,6,CO,16455.0
1993,6,CT,14115.0
1993,6,DC,17029.0
1993,6,DE,3119.0
1993,6,FL,95331.0
1993,6,GA,36315.0
1993,6,HI,6137.0
1993,6,IA,7812.0
1993,6,ID,5161.0
1993,6,IL,34132.0
1993,6,IN,17650.0
1993,6,KS,5366.0
1993,6,KY,10434.0
1993,6,LA,21644.0
1993,6,MA,22304.0
1993,6,MD,26932.0
1993,6,ME,3619.0
1993,6,MI,43471.0
1993,6,MN,27897.0
1993,6,MO,21885.0
1993,6,MS,6814.0
1993,6,MT,1200.0
1993,6,NC,33092.0
1993,6,ND,1751.0
1993,6,NE,6095.0
1993,6,NH,2657.0
1993,6,NJ,34177.0
1993,6,NM,5878.0
1993,6,NV,7089.0
1993,6,NY,95320.0
1993,6,OH,35943.0
1993,6,OK,15386.0
1993,6,OR,14965.0
1993,6,PA,30752.0
1993,6,RI,3944.0
1993,6,SC,18815.0
1993,6,SD,1883.0
1993,6,TN,20841.0
1993,6,TX,100670.0
1993,6,UT,8444.0
1993,6,VA,22771.0
1993,6,VT,2.0
1993,6,WA,26239.0
1993,6,WI,17156.0
1993,6,WV,3838.0
1993,6,WY,1869.0
1993,7,AK,1897.0
1993,7,AL,7367.0
1993,7,AR,11301.0
1993,7,AZ,24898.0
1993,7,CA,174105.0
1993,7,CO,18349.0
1993,7,CT,14882.0
1993,7,DC,
1993,7,DE,1023.0
1993,7,FL,100689.0
1993,7,GA,37994.0
1993,7,HI,6494.0
1993,7,IA,7432.0
1993,7,ID,3238.0
1993,7,IL,36844.0
1993,7,IN,19713.0
1993,7,KS,2688.0
1993,7,KY,11571.0
1993,7,LA,24206.0
1993,7,MA,22514.0
1993,7,MD,29158.0
1993,7,ME,4207.0
1993,7,MI,46618.0
1993,7,MN,13359.0
1993,7,MO,24061.0
1993,7,MS,6925.0
1993,7,MT,1309.0
1993,7,NC,36332.0
1993,7,ND,1713.0
1993,7,NE,6436.0
1993,7,NH,2833.0
1993,7,NJ,36577.0
1993,7,NM,6790.0
1993,7,NV,6637.0
1993,7,NY,89197.0
1993,7,OH,39077.0
1993,7,OK,16356.0
1993,7,OR,15662.0
1993,7,PA,33719.0
1993,7,RI,4388.0
1993,7,SC,20537.0
1993,7,SD,1847.0
1993,7,TN,22370.0
1993,7,TX,108075.0
1993,7,UT,9116.0
1993,7,VA,25422.0
1993,7,VT,3.0
1993,7,WA,27904.0
1993,7,WI,20786.0
1993,7,WV,4152.0
1993,7,WY,2037.0
1993,8,AK,1867.0
1993,8,AL,7276.0
1993,8,AR,11285.0
1993,8,AZ,24482.0
1993,8,CA,176142.0
1993,8,CO,17745.0
1993,8,CT,14818.0
1993,8,DC,
1993,8,DE,1155.0
1993,8,FL,99596.0
1993,8,GA,37278.0
1993,8,HI,6196.0
1993,8,IA,7627.0
1993,8,ID,3266.0
1993,8,IL,37335.0
1993,8,IN,19677.0
1993,8,KS,2615.0
1993,8,KY,11780.0
1993,8,LA,23600.0
1993,8,MA,23992.0
1993,8,MD,29786.0
1993,8,ME,4158.0
1993,8,MI,48482.0
1993,8,MN,13142.0
1993,8,MO,24962.0
1993,8,MS,7356.0
1993,8,MT,1371.0
1993,8,NC,35720.0
1993,8,ND,1809.0
1993,8,NE,6709.0
1993,8,NH,2998.0
1993,8,NJ,37569.0
1993,8,NM,6312.0
1993,8,NV,7417.0
1993,8,NY,90854.0
1993,8,OH,39222.0
1993,8,OK,16181.0
1993,8,OR,15629.0
1993,8,PA,36247.0
1993,8,RI,4460.0
1993,8,SC,20250.0
1993,8,SD,1881.0
1993,8,TN,21998.0
1993,8,TX,104328.0
1993,8,UT,9095.0
1993,8,VA,26332.0
1993,8,VT,6.0
1993,8,WA,28220.0
1993,8,WI,20118.0
1993,8,WV,4373.0
1993,8,WY,2094.0
1993,9,AK,1649.0
1993,9,AL,6498.0
1993,9,AR,10130.0
1993,9,AZ,24142.0
1993,9,CA,165417.0
1993,9,CO,16074.0
1993,9,CT,13473.0
1993,9,DC,17029.0
1993,9,DE,955.0
1993,9,FL,94836.0
1993,9,GA,34478.0
1993,9,HI,5765.0
1993,9,IA,7777.0
1993,9,ID,4843.0
1993,9,IL,33284.0
1993,9,IN,17513.0
1993,9,KS,2287.0
1993,9,KY,10286.0
1993,9,LA,21741.0
1993,9,MA,21277.0
1993,9,MD,26509.0
1993,9,ME,3547.0
1993,9,MI,43169.0
1993,9,MN,26424.0
1993,9,MO,21560.0
1993,9,MS,6948.0
1993,9,MT,1128.0
1993,9,NC,34328.0
1993,9,ND,1529.0
1993,9,NE,6110.0
1993,9,NH,2533.0
1993,9,NJ,32922.0
1993,9,NM,5688.0
1993,9,NV,6734.0
1993,9,NY,94698.0
1993,9,OH,35785.0
1993,9,OK,14562.0
1993,9,OR,14510.0
1993,9,PA,32144.0
1993,9,RI,3995.0
1993,9,SC,18607.0
1993,9,SD,1571.0
1993,9,TN,19864.0
1993,9,TX,97376.0
1993,9,UT,7889.0
1993,9,VA,23698.0
1993,9,VT,9.0
1993,9,WA,24770.0
1993,9,WI,17785.0
1993,9,WV,3980.0
1993,9,WY,1696.0
1993,10,AK,1572.0
1993,10,AL,6408.0
1993,10,AR,9973.0
1993,10,AZ,25614.0
1993,10,CA,167932.0
1993,10,CO,16265.0
1993,10,CT,13674.0
1993,10,DC,
1993,10,DE,948.0
1993,10,FL,94322.0
1993,10,GA,32777.0
1993,10,HI,6042.0
1993,10,IA,7282.0
1993,10,ID,2984.0
1993,10,IL,34282.0
1993,10,IN,17627.0
1993,10,KS,2342.0
1993,10,KY,10680.0
1993,10,LA,21615.0
1993,10,MA,22162.0
1993,10,MD,27117.0
1993,10,ME,3513.0
1993,10,MI,44568.0
1993,10,MN,12229.0
1993,10,MO,22615.0
1993,10,MS,6789.0
1993,10,MT,1119.0
1993,10,NC,33829.0
1993,10,ND,1667.0
1993,10,NE,6274.0
1993,10,NH,2643.0
1993,10,NJ,33074.0
1993,10,NM,6248.0
1993,10,NV,6688.0
1993,10,NY,85965.0
1993,10,OH,35844.0
1993,10,OK,14903.0
1993,10,OR,15942.0
1993,10,PA,34101.0
1993,10,RI,4279.0
1993,10,SC,18878.0
1993,10,SD,1638.0
1993,10,TN,20162.0
1993,10,TX,98067.0
1993,10,UT,8242.0
1993,10,VA,23613.0
1993,10,VT,15.0
1993,10,WA,26032.0
1993,10,WI,19110.0
1993,10,WV,3892.0
1993,10,WY,1803.0
1993,11,AK,1456.0
1993,11,AL,7037.0
1993,11,AR,9060.0
1993,11,AZ,24108.0
1993,11,CA,163185.0
1993,11,CO,14446.0
1993,11,CT,12332.0
1993,11,DC,
1993,11,DE,891.0
1993,11,FL,90736.0
1993,11,GA,30966.0
1993,11,HI,5901.0
1993,11,IA,6455.0
1993,11,ID,2554.0
1993,11,IL,31300.0
1993,11,IN,16216.0
1993,11,KS,2323.0
1993,11,KY,9664.0
1993,11,LA,20620.0
1993,11,MA,20225.0
1993,11,MD,25748.0
1993,11,ME,3155.0
1993,11,MI,41877.0
1993,11,MN,9214.0
1993,11,MO,21362.0
1993,11,MS,6505.0
1993,11,MT,828.0
1993,11,NC,32053.0
1993,11,ND,1217.0
1993,11,NE,5534.0
1993,11,NH,2480.0
1993,11,NJ,31069.0
1993,11,NM,5784.0
1993,11,NV,6488.0
1993,11,NY,79806.0
1993,11,OH,34450.0
1993,11,OK,14355.0
1993,11,OR,13256.0
1993,11,PA,30731.0
1993,11,RI,3690.0
1993,11,SC,17245.0
1993,11,SD,1339.0
1993,11,TN,19302.0
1993,11,TX,93757.0
1993,11,UT,8139.0
1993,11,VA,22436.0
1993,11,VT,17.0
1993,11,WA,23582.0
1993,11,WI,16731.0
1993,11,WV,3904.0
1993,11,WY,1390.0
1993,12,AK,14577.0
1993,12,AL,125981.0
1993,12,AR,10006.0
1993,12,AZ,24875.0
1993,12,CA,165674.0
1993,12,CO,15757.0
1993,12,CT,11379.0
1993,12,DC,17058.0
1993,12,DE,940.0
1993,12,FL,91902.0
1993,12,GA,30449.0
1993,12,HI,6518.0
1993,12,IA,6498.0
1993,12,ID,4544.0
1993,12,IL,32848.0
1993,12,IN,16263.0
1993,12,KS,2477.0
1993,12,KY,9414.0
1993,12,LA,27371.0
1993,12,MA,21407.0
1993,12,MD,24107.0
1993,12,ME,3076.0
1993,12,MI,39017.0
1993,12,MN,29210.0
1993,12,MO,22410.0
1993,12,MS,8403.0
1993,12,MT,940.0
1993,12,NC,30767.0
1993,12,ND,1169.0
1993,12,NE,5877.0
1993,12,NH,2407.0
1993,12,NJ,30986.0
1993,12,NM,5697.0
1993,12,NV,6562.0
1993,12,NY,88754.0
1993,12,OH,33853.0
1993,12,OK,14393.0
1993,12,OR,14640.0
1993,12,PA,32420.0
1993,12,RI,3766.0
1993,12,SC,17931.0
1993,12,SD,1596.0
1993,12,TN,20342.0
1993,12,TX,94180.0
1993,12,UT,7306.0
1993,12,VA,21312.0
1993,12,VT,12342.0
1993,12,WA,25607.0
1993,12,WI,16289.0
1993,12,WV,3909.0
1993,12,WY,1657.0
1994,1,AK,2342.0
1994,1,AL,7142.0
1994,1,AR,8686.0
1994,1,AZ,24834.0
1994,1,CA,166444.0
1994,1,CO,14776.0
1994,1,CT,9596.0
1994,1,DC,5277.0
1994,1,DE,2860.0
1994,1,FL,89894.0
1994,1,GA,31486.0
1994,1,HI,6428.0
1994,1,IA,5292.0
1994,1,ID,3618.0
1994,1,IL,28103.0
1994,1,IN,13842.0
1994,1,KS,2293.0
1994,1,KY,8736.0
1994,1,LA,22054.0
1994,1,MA,15846.0
1994,1,MD,21950.0
1994,1,ME,2320.0
1994,1,MI,32047.0
1994,1,MN,13387.0
1994,1,MO,19167.0
1994,1,MS,6746.0
1994,1,MT,
1994,1,NC,30205.0
1994,1,ND,999.0
1994,1,NE,4878.0
1994,1,NH,1846.0
1994,1,NJ,24576.0
1994,1,NM,6059.0
1994,1,NV,7992.0
1994,1,NY,67422.0
1994,1,OH,26999.0
1994,1,OK,13371.0
1994,1,OR,15251.0
1994,1,PA,23939.0
1994,1,RI,2951.0
1994,1,SC,16996.0
1994,1,SD,1240.0
1994,1,TN,18030.0
1994,1,TX,91568.0
1994,1,UT,7430.0
1994,1,VA,19240.0
1994,1,VT,389.0
1994,1,WA,26221.0
1994,1,WI,11883.0
1994,1,WV,3276.0
1994,1,WY,1400.0
1994,2,AK,2317.0
1994,2,AL,7168.0
1994,2,AR,8253.0
1994,2,AZ,23572.0
1994,2,CA,156654.0
1994,2,CO,13847.0
1994,2,CT,9551.0
1994,2,DC,5272.0
1994,2,DE,2487.0
1994,2,FL,83613.0
1994,2,GA,28787.0
1994,2,HI,5960.0
1994,2,IA,5267.0
1994,2,ID,3049.0
1994,2,IL,25479.0
1994,2,IN,13136.0
1994,2,KS,2202.0
1994,2,KY,9340.0
1994,2,LA,20106.0
1994,2,MA,14929.0
1994,2,MD,19814.0
1994,2,ME,2358.0
1994,2,MI,30631.0
1994,2,MN,13434.0
1994,2,MO,18658.0
1994,2,MS,6510.0
1994,2,MT,
1994,2,NC,26635.0
1994,2,ND,997.0
1994,2,NE,4731.0
1994,2,NH,1743.0
1994,2,NJ,22913.0
1994,2,NM,6386.0
1994,2,NV,7256.0
1994,2,NY,58068.0
1994,2,OH,27258.0
1994,2,OK,12365.0
1994,2,OR,13704.0
1994,2,PA,25947.0
1994,2,RI,2873.0
1994,2,SC,14879.0
1994,2,SD,1195.0
1994,2,TN,16213.0
1994,2,TX,80175.0
1994,2,UT,7085.0
1994,2,VA,18777.0
1994,2,VT,367.0
1994,2,WA,23884.0
1994,2,WI,11676.0
1994,2,WV,3311.0
1994,2,WY,1359.0
1994,3,AK,2379.0
1994,3,AL,7106.0
1994,3,AR,9486.0
1994,3,AZ,24980.0
1994,3,CA,168512.0
1994,3,CO,16251.0
1994,3,CT,11412.0
1994,3,DC,5275.0
1994,3,DE,2230.0
1994,3,FL,95650.0
1994,3,GA,32247.0
1994,3,HI,6367.0
1994,3,IA,6846.0
1994,3,ID,3631.0
1994,3,IL,32562.0
1994,3,IN,16147.0
1994,3,KS,2382.0
1994,3,KY,10478.0
1994,3,LA,22133.0
1994,3,MA,18504.0
1994,3,MD,25076.0
1994,3,ME,2815.0
1994,3,MI,39213.0
1994,3,MN,15927.0
1994,3,MO,21879.0
1994,3,MS,7367.0
1994,3,MT,
1994,3,NC,31128.0
1994,3,ND,1331.0
1994,3,NE,5885.0
1994,3,NH,2118.0
1994,3,NJ,29246.0
1994,3,NM,5879.0
1994,3,NV,7918.0
1994,3,NY,76180.0
1994,3,OH,32892.0
1994,3,OK,14744.0
1994,3,OR,15666.0
1994,3,PA,30417.0
1994,3,RI,3698.0
1994,3,SC,17513.0
1994,3,SD,1506.0
1994,3,TN,18591.0
1994,3,TX,90522.0
1994,3,UT,8787.0
1994,3,VA,21546.0
1994,3,VT,426.0
1994,3,WA,26309.0
1994,3,WI,16251.0
1994,3,WV,4098.0
1994,3,WY,1734.0
1994,4,AK,2514.0
1994,4,AL,7130.0
1994,4,AR,9593.0
1994,4,AZ,23739.0
1994,4,CA,158044.0
1994,4,CO,15940.0
1994,4,CT,11584.0
1994,4,DC,5283.0
1994,4,DE,2214.0
1994,4,FL,90824.0
1994,4,GA,33086.0
1994,4,HI,6232.0
1994,4,IA,6747.0
1994,4,ID,3523.0
1994,4,IL,31504.0
1994,4,IN,15818.0
1994,4,KS,2173.0
1994,4,KY,10633.0
1994,4,LA,22364.0
1994,4,MA,19756.0
1994,4,MD,24644.0
1994,4,ME,3065.0
1994,4,MI,39290.0
1994,4,MN,15830.0
